,update,merit,gestation,fitness,repro_rate,dep_size,copied_size,executed_size,dep_abundance,prop_birth,breed_true,dep_depth,generation,neutral,label,true_rep_rate,not,nand,and,orn,or,andn,nor,xor,equ,resnot,resand,resor,resnor,resnand,resorn,resandn,resxor,resequ,safe,inst_executed,popsize,genotypecount,thresholdgenotypes,numspecies,numthresholdspecies,numlineages,numbirths,numdeaths,numbreedtrue,numbreedtrue2,numnobirth,numsinglethreaded,nummultithreaded,nummodified,uniquephenotypetask,shannondiv,uniquephenotypecount,avgshannondiv,avgtaskdiv,seed,condition
37351,100000,2.04364e+56,1360.9,1.5359900000000005e+52,0,0,123.212,119.357,0,0.00120337,0.0,0,668.75,-22.0323,0,2.6228600000000008e+103,782.0,805.0,799.0,827.0,707.0,719.0,720.0,747.0,764.0,143.39700000000005,141.092,141.486,141.364,142.107,144.202,141.78,141.815,141.543,930.0,24900.0,831.0,401.0,85.0,0.0,0.0,0.0,1.0,0.0,0.0,532.0,411.0,831.0,0.0,0.0,46.0,2.07836,154.0,2.94584,8.26715,10350,killed-pop8
37452,100000,100971000.0,2660.0,37959.2,0,0,176.0,172.0,0,0.00745474,0.00745474,0,1228.82,12.5697,0,24078.7,939.0,0.0,0.0,939.0,939.0,939.0,939.0,939.0,939.0,17.0737,994.992,994.992,19.3923,16.2166,29.8104,16.3731,16.8324,27.069000000000006,930.0,28140.0,939.0,1.0,1.0,0.0,0.0,0.0,7.0,6.0,7.0,939.0,441.0,939.0,0.0,0.0,1.0,0.0,1.0,2.77924,7.0,10722,ecology-pop7
37553,100000,8713980.0,2128.96,4095.62,0,0,120.974,115.974,0,0.0132653,0.0132653,0,1605.91,27.8723,0,5072.53,583.0,583.0,583.0,583.0,397.0,583.0,980.0,397.0,980.0,26.6682,61.0233,61.3365,26.8264,39.6105,26.6641,16.7356,43.4413,15.2575,930.0,29310.0,980.0,2.0,2.0,0.0,0.0,0.0,13.0,10.0,13.0,980.0,504.0,980.0,0.0,0.0,2.0,0.973857,2.0,2.39692,5.78469,10107,ecology-pop6
37654,100000,864008000.0,2947.81,295609.0,0,0,525.47,483.567,0,0.0048216000000000005,0.0048216000000000005,0,893.362,4.80668,0,-1.9889100000000002e+65,994.0,431.0,1006.0,431.0,1006.0,1006.0,431.0,575.0,575.0,16.5503,50.2469,16.2747,29.8517,21.2864,16.1429,30.1185,37.8747,38.3654,9000.0,30960.0,1037.0,76.0,44.0,0.0,0.0,0.0,5.0,7.0,5.0,1037.0,219.0,1037.0,0.0,0.0,4.0,1.22748,15.0,2.58866,6.22427,9205,ecology-pop1
37755,100000,244867000.0,3660.01,66913.3,0,0,825.0,742.7589999999999,0,0.0117271,0.0117271,0,1150.79,28.0479,0,109270.0,938.0,938.0,0.0,938.0,938.0,0.0,0.0,938.0,938.0,31.1518,31.0958,994.992,31.848000000000006,31.9862,994.992,994.992,31.0748,31.8828,930.0,28110.0,938.0,1.0,1.0,0.0,0.0,0.0,11.0,10.0,11.0,938.0,461.0,938.0,0.0,0.0,1.0,0.0,1.0,2.58496,6.0,10806,ecology-pop1
37856,100000,242243000000.0,3288.79,68123200.0,0,0,183.125,176.226,0,0.00533618,0.00213447,0,1575.59,10.3198,0,56151300.0,900.0,777.0,288.0,886.0,812.0,802.0,776.0,773.0,769.0,33.3101,32.658,70.0284,25.6064,25.0229,26.672,31.7994,31.8389,25.6448,930.0,28080.0,937.0,564.0,149.0,0.0,0.0,0.0,5.0,4.0,2.0,566.0,446.0,937.0,0.0,0.0,31.0,2.23446,131.0,2.62645,7.23906,10330,killed-pop7
37957,100000,78775300000.0,1876.69,24282100.0,0,0,399.032,295.659,0,0.00753498,0.0,0,1517.32,4.30805,0,1.30167e+61,576.0,351.0,528.0,486.0,303.0,567.0,364.0,236.0,257.0,22.6427,37.6239,20.7999,26.9278,80.1737,24.8053,39.6819,57.1991,43.52,9000.0,27690.0,929.0,851.0,165.0,0.0,0.0,0.0,7.0,9.0,0.0,435.0,437.0,929.0,0.0,0.0,37.0,2.88272,212.0,1.54485,3.91965,9635,killed-pop2
38058,100000,10891.0,797.8989999999999,13.6303,0,0,108.0,104.136,0,0.00942408,0.00942408,0,3821.88,-2.7484900000000003,0,9.10341,955.0,955.0,649.0,955.0,742.0,306.0,519.0,649.0,649.0,8.09559,8.07819,6.979589999999999,5.12602,13.3354,17.4721,8.61138,8.5533,7.0507100000000005,930.0,28650.0,955.0,3.0,3.0,0.0,0.0,0.0,9.0,13.0,9.0,955.0,470.0,955.0,0.0,0.0,3.0,1.52484,3.0,2.66811,6.680339999999998,10742,ecology-pop8
38159,100000,1.01543e+34,8608.12,9.02364e+29,0,0,779.0169999999998,762.2769999999998,0,0.00111359,0.0,0,723.9810000000001,-27.2213,0,2.99285e+29,897.0,897.0,896.0,897.0,897.0,896.0,897.0,1.0,897.0,109.862,102.592,108.849,102.741,103.19,103.148,102.74,994.992,102.785,930.0,26910.0,898.0,215.0,214.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,443.0,898.0,0.0,0.0,3.0,0.025059400000000003,3.0,2.99644,7.98998,10167,ecology-pop9
38260,100000,53592100000.0,1574.04,16041100.0,0,0,376.708,297.24,0,0.013771200000000004,0.00529661,0,1900.38,0.382202,0,-1.34599e+54,521.0,381.0,481.0,471.0,309.0,507.0,321.0,200.0,267.0,21.9221,67.4222,25.4431,23.679,74.7549,22.9093,34.0082,46.9497,61.3977,9000.0,27960.0,944.0,825.0,154.0,0.0,0.0,0.0,13.0,9.0,5.0,566.0,498.0,944.0,0.0,0.0,45.0,2.77567,203.0,1.40379,3.63462,9835,killed-pop2
38361,100000,126488.0,1012.01,121.606,0,0,215.862,203.531,0,0.0136268,0.0136268,0,3030.74,90.093,0,79.3727,671.0,954.0,671.0,954.0,671.0,671.0,671.0,954.0,283.0,8.97841,6.6661600000000005,8.69352,6.751639999999999,9.00047,8.85266,8.99767,6.90648,27.6125,930.0,28530.0,954.0,2.0,2.0,0.0,0.0,0.0,13.0,11.0,13.0,954.0,463.0,954.0,0.0,0.0,2.0,0.877539,2.0,2.70304,6.81217,10783,ecology-pop10
38462,100000,60707200.0,2125.72,28422.9,0,0,120.329,114.707,0,0.00853789,0.00533618,0,1865.1,-1.1570200000000002,0,22236.7,494.0,671.0,467.0,670.0,536.0,464.0,857.0,412.0,562.0,34.0093,26.5095,47.7824,22.4588,28.7019,34.5104,17.3148,32.8678,27.2642,930.0,28080.0,937.0,363.0,117.0,0.0,0.0,0.0,8.0,12.0,5.0,707.0,452.0,937.0,0.0,0.0,39.0,2.82342,69.0,2.33522,5.47854,10511,killed-pop6
38563,100000,10528.9,796.8910000000002,13.2186,0,0,108.0,104.053,0,0.0259875,0.0259875,0,3828.54,-16.695999999999998,0,9.06572,962.0,962.0,587.0,962.0,801.0,375.0,536.0,587.0,587.0,8.04914,9.06555,8.685369999999999,5.92703,13.8257,16.9644,9.88634,10.1641,8.6095,930.0,28590.0,962.0,3.0,3.0,0.0,0.0,0.0,25.0,19.0,25.0,962.0,468.0,962.0,0.0,0.0,3.0,1.48241,3.0,2.65656,6.61105,10748,ecology-pop8
38664,100000,82861200000.0,1721.38,18892200.0,0,0,201.283,198.453,0,0.00312175,0.00312175,0,665.913,2.60582,0,10627000.0,394.0,15.0,394.0,379.0,394.0,394.0,394.0,15.0,379.0,22.3514,994.992,43.5471,38.3148,22.226,21.4027,21.3372,994.992,41.4388,9000.0,28770.0,961.0,482.0,133.0,0.0,0.0,0.0,3.0,6.0,3.0,961.0,649.0,961.0,0.0,0.0,3.0,1.07073,28.0,1.1405299999999998,2.84833,9444,ecology-pop3
38765,100000,3.60998e+18,2873.51,1256520000000000.0,0,0,259.517,244.149,0,0.00890869,0.0,0,1033.92,5.39634,0,667498000000000.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,0.0,449.0,84.494,54.912,53.1302,54.9689,52.5598,52.9676,55.0617,994.992,56.0373,930.0,13350.0,449.0,6.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,284.0,449.0,0.0,0.0,1.0,0.0,2.0,2.96661,8.0,10366,ecology-pop9
38866,100000,40864.9,1112.77,36.8763,0,0,127.092,124.087,0,0.0196956,0.0196956,0,2584.03,4.60639,0,28.0734,284.0,793.0,1112.0,685.0,1107.0,1106.0,1046.0,426.0,689.0,23.7479,8.473130000000001,6.2101,10.1136,6.20662,6.20532,6.54096,18.1861,9.37668,9000.0,32850.0,1117.0,99.0,98.0,0.0,0.0,0.0,22.0,24.0,22.0,1117.0,300.0,1117.0,0.0,0.0,14.0,2.38512,19.0,2.68955,6.48399,9666,ecology-pop4
38967,100000,48993.2,1128.68,40.9134,0,0,126.96,122.287,0,0.0142857,0.00892857,0,3134.42,-16.1579,0,33.1383,288.0,664.0,908.0,612.0,950.0,923.0,891.0,328.0,594.0,23.4941,9.80786,7.28035,11.2461,6.929639999999999,7.52365,7.34796,19.056,10.9177,9000.0,33150.0,1120.0,568.0,247.0,0.0,0.0,0.0,16.0,28.0,10.0,723.0,287.0,1120.0,0.0,0.0,85.0,4.96637,166.0,2.34329,5.4775800000000014,9476,killed-pop4
39068,100000,44534100000.0,2088.88,9528930.0,0,0,206.312,200.608,0,0.00103306,0.00103306,0,736.4939999999998,0.471764,0,6326490.0,463.0,11.0,465.0,454.0,463.0,465.0,465.0,11.0,454.0,44.2637,994.992,31.6798,30.7097,23.9198,26.0925,25.6167,994.992,32.6728,9000.0,29010.0,968.0,455.0,122.0,0.0,0.0,0.0,1.0,3.0,1.0,968.0,603.0,968.0,0.0,0.0,4.0,1.0956,40.0,1.33043,3.34715,9245,ecology-pop3
39169,100000,167832000000.0,3354.92,49320300.0,0,0,173.15400000000002,162.063,0,0.00325027,0.00325027,0,1490.98,-69.495,0,29499300.0,880.0,890.0,893.0,901.0,872.0,867.0,874.0,876.0,886.0,29.8168,23.7484,23.5373,23.4677,23.5822,26.7304,25.4916,23.8164,24.3624,930.0,27690.0,923.0,532.0,185.0,0.0,0.0,0.0,3.0,3.0,3.0,584.0,437.0,923.0,0.0,0.0,34.0,0.866909,75.0,3.0522400000000003,8.6013,10696,killed-pop5
39270,100000,1.04528e+34,9328.95,1.02218e+30,0,0,933.824,924.32,0,0.00110011,0.0,0,1359.4,-25.4869,0,3.06644e+29,0.0,909.0,0.0,909.0,909.0,909.0,909.0,909.0,909.0,771.0310000000002,99.8675,907.514,97.6347,97.6239,97.6968,97.6141,99.8721,99.866,930.0,27300.0,909.0,173.0,171.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,458.0,909.0,0.0,0.0,1.0,0.0,1.0,2.80735,7.0,10486,ecology-pop5
39364,100000,50183.4,1400.25,36.064,0,0,245.207,214.574,0,0.016826900000000002,0.00661058,0,3114.23,32.9744,0,21.3378,1381.0,1583.0,674.0,1353.0,1568.0,1597.0,1537.0,1518.0,988.0,6.7899699999999985,6.16383,14.6226,7.702260000000001,6.33442,6.01384,6.32849,6.16315,10.2818,9000.0,49230.0,1664.0,1071.0,301.0,0.0,0.0,0.0,28.0,19.0,11.0,796.0,691.0,1664.0,0.0,0.0,76.0,3.60553,168.0,2.83611,7.327269999999999,9197,killed-pop10
39465,100000,126875.0,1013.84,125.741,0,0,215.882,203.516,0,0.0105263,0.0105263,0,3026.3,4.201230000000002,0,77.5269,672.0,950.0,672.0,950.0,672.0,672.0,672.0,950.0,278.0,8.97855,6.1026,8.89512,6.5622300000000005,9.43861,8.89297,9.3318,6.25207,21.2901,930.0,28440.0,950.0,2.0,2.0,0.0,0.0,0.0,10.0,10.0,10.0,950.0,456.0,950.0,0.0,0.0,2.0,0.870188,2.0,2.70886,6.835439999999998,10789,ecology-pop10
39566,100000,13617100.0,2114.19,6436.19,0,0,121.009,116.009,0,0.00617284,0.00617284,0,1633.43,38.4558,0,5541.06,585.0,585.0,585.0,585.0,387.0,585.0,972.0,387.0,972.0,21.0101,91.8074,91.9888,21.0344,36.0719,20.9783,13.6616,38.8018,16.2777,930.0,29100.0,972.0,2.0,2.0,0.0,0.0,0.0,6.0,7.0,6.0,972.0,481.0,972.0,0.0,0.0,2.0,0.969977,2.0,2.4015,5.80495,10306,ecology-pop6
39723,100000,3089720.0,1378.65,2244.06,0,0,249.063,230.699,0,0.0189076,0.0052521,0,3211.71,29.0023,0,1514.6,906.0,937.0,909.0,914.0,876.0,924.0,879.0,878.0,884.0,10.9426,10.4186,10.6257,10.399,11.1309,10.6985,11.0796,11.146,10.9527,930.0,28470.0,952.0,696.0,156.0,0.0,0.0,0.0,18.0,17.0,5.0,414.0,479.0,952.0,0.0,0.0,34.0,1.43775,75.0,3.054,8.51474,10597,killed-pop10
39824,100000,7.555650000000003e+83,12169.6,4.2562300000000016e+79,0,0,663.73,406.194,0,0.0,0.0,0,4409.76,26.046,0,1.0166600000000006e+79,824.0,835.0,823.0,834.0,832.0,824.0,811.0,803.0,810.0,223.891,225.648,223.693,222.985,224.36900000000003,220.781,221.311,221.143,220.666,930.0,25350.0,845.0,788.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,412.0,845.0,0.0,0.0,18.0,0.501922,34.0,3.10291,8.75266,10571,killed-pop9
39925,100000,71288100000000.0,3906.21,17622700000.0,0,0,576.055,331.86800000000005,0,0.0041841000000000005,0.00104603,0,2069.52,11.8899,0,1.26781e+27,955.0,931.0,908.0,942.0,891.0,931.0,885.0,882.0,885.0,30.1038,30.9301,30.7296,29.3774,34.0524,31.4305,31.0902,33.4439,32.4774,930.0,28680.0,956.0,901.0,39.0,0.0,0.0,0.0,4.0,4.0,1.0,132.0,477.0,956.0,0.0,0.0,41.0,1.10429,215.0,3.02041,8.58787,10031,killed-pop2
40026,100000,118195000.0,2553.3,46262.0,0,0,178.537,173.69099999999997,0,0.0117146,0.0117146,0,1367.32,17.868,0,36183.6,939.0,794.0,0.0,939.0,939.0,939.0,939.0,939.0,939.0,14.2811,38.9483,994.992,15.4287,15.729,31.9614,16.0384,28.1228,18.7179,930.0,28050.0,939.0,2.0,2.0,0.0,0.0,0.0,11.0,9.0,11.0,939.0,448.0,939.0,0.0,0.0,2.0,0.618978,2.0,2.92152,7.846319999999999,10728,ecology-pop7
40127,100000,297439.0,1187.11,251.376,0,0,215.959,202.84,0,0.0214352,0.0111836,0,3326.56,-83.2358,0,188.817,808.0,1048.0,797.0,1037.0,773.0,792.0,769.0,1008.0,990.0,13.5413,9.44551,13.4525,9.54783,13.2286,13.2218,13.397,9.71659,27.3833,930.0,31920.0,1073.0,719.0,170.0,0.0,0.0,0.0,23.0,21.0,12.0,548.0,580.0,1073.0,0.0,0.0,39.0,2.13081,83.0,2.7097900000000004,7.47092,10199,killed-pop10
40228,100000,2411600000.0,2796.75,619505.0,0,0,471.747,450.057,0,0.00428082,0.00428082,0,546.372,-1.47049,0,-5.3581900000000015e+37,1026.0,551.0,1028.0,551.0,1028.0,1028.0,551.0,477.0,477.0,20.4772,68.2865,20.9039,46.3125,24.4675,21.054,47.8922,35.1599,35.2754,9000.0,34890.0,1168.0,241.0,46.0,0.0,0.0,0.0,5.0,8.0,5.0,1167.0,345.0,1168.0,0.0,0.0,4.0,1.42392,17.0,2.3670400000000003,5.74483,11004,ecology-pop1
40329,100000,4.48619e+46,5873.84,2.42182e+42,0,0,395.659,295.276,0,0.0,0.0,0,1093.46,4.54609,0,5.74514e+78,519.0,230.0,490.0,411.0,516.0,520.0,521.0,229.0,407.0,117.444,177.937,125.396,119.995,127.867,120.511,120.974,170.674,125.831,9000.0,27030.0,901.0,779.0,208.0,0.0,0.0,0.0,0.0,1.0,0.0,486.0,425.0,901.0,0.0,0.0,21.0,2.18413,184.0,1.61849,4.26,9456,killed-pop3
40422,100000,12540.3,1112.11,11.4268,0,0,127.141,124.069,0,0.0313808,0.0313808,0,2603.3,-1.98151,0,8.350430000000001,359.0,1031.0,1434.0,960.0,1422.0,1414.0,1393.0,474.0,960.0,16.4079,8.01407,5.30486,10.9413,5.58977,5.21552,5.5141,11.6907,10.7007,9000.0,41910.0,1434.0,78.0,78.0,0.0,0.0,0.0,45.0,44.0,45.0,1434.0,555.0,1434.0,0.0,0.0,9.0,2.14344,15.0,2.71442,6.58798,9265,ecology-pop4
40523,100000,76851800000.0,1867.23,17522100.0,0,0,205.296,202.287,0,0.0010627,0.0010627,0,870.1460000000002,-1.38429,0,14990600.0,412.0,8.0,412.0,404.0,412.0,412.0,412.0,8.0,404.0,18.3392,994.992,41.6482,37.8063,18.4076,28.5636,28.4905,994.992,39.8418,9000.0,28200.0,941.0,443.0,120.0,0.0,0.0,0.0,1.0,6.0,1.0,941.0,604.0,941.0,0.0,0.0,3.0,1.04818,19.0,1.21749,3.03957,9646,ecology-pop3
40624,100000,8.59971e+38,14508.7,5.25187e+34,0,0,819.715,525.064,0,0.0,0.0,0,2514.64,-90.9193,0,4.1834000000000014e+54,870.0,798.0,2.0,856.0,859.0,46.0,61.0,786.0,787.0,158.909,159.641,993.454,159.636,158.287,993.92,994.007,165.77700000000004,159.759,930.0,26460.0,881.0,819.0,43.0,0.0,0.0,0.0,0.0,1.0,0.0,149.0,438.0,881.0,0.0,0.0,22.0,0.874619,71.0,2.49327,5.74915,10219,killed-pop1
40725,100000,312323000000000.0,4695.3,66184100000.0,0,0,263.959,253.011,0,0.00431499,0.0021575,0,1189.24,-0.917922,0,-1.85669e+18,915.0,908.0,523.0,913.0,873.0,909.0,867.0,517.0,740.0,28.6343,29.7079,68.1091,24.9079,39.6505,26.226,36.5622,72.0682,76.2491,930.0,27810.0,927.0,665.0,158.0,0.0,0.0,0.0,4.0,4.0,2.0,435.0,457.0,927.0,0.0,0.0,25.0,1.9914,70.0,2.84192,7.72923,10656,killed-pop3
40826,100000,353058000.0,2784.33,126163.0,0,0,388.58,333.38,0,0.0040858000000000005,0.0040858000000000005,0,1391.4,43.5412,0,67146.4,979.0,979.0,443.0,979.0,979.0,536.0,979.0,0.0,979.0,16.2793,34.6484,38.2566,17.0327,21.1035,33.493,18.744,994.992,21.4359,930.0,29340.0,979.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,4.0,979.0,487.0,979.0,0.0,0.0,2.0,0.993481,2.0,2.7788,7.0,10027,ecology-pop2
40927,100000,22586.5,1113.54,20.2726,0,0,127.22,124.284,0,0.0208696,0.0208696,0,2565.63,-1.44221,0,18.1999,314.0,802.0,1135.0,772.0,1128.0,1129.0,1063.0,367.0,770.0,21.0632,12.7211,8.48732,14.1856,8.09353,8.243780000000001,9.12791,20.1511,13.5498,9000.0,33870.0,1150.0,95.0,95.0,0.0,0.0,0.0,24.0,19.0,24.0,1150.0,304.0,1150.0,0.0,0.0,14.0,2.57067,21.0,2.69431,6.50088,9464,ecology-pop4
41028,100000,122800000000.0,4386.0,27998100.0,0,0,263.0,257.0,0,0.00426439,0.00426439,0,896.2489999999998,35.7193,0,17800400.0,938.0,938.0,0.0,938.0,938.0,938.0,938.0,0.0,938.0,23.306,23.2375,994.992,26.7213,32.1253,27.5396,31.3263,994.992,32.3559,930.0,28140.0,938.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,4.0,938.0,445.0,938.0,0.0,0.0,1.0,0.0,1.0,2.80735,7.0,10446,ecology-pop3
41121,100000,122127.0,1226.73,104.353,0,0,238.145,188.916,0,0.015859,0.00969163,0,3243.58,-5.56997,0,68.5875,627.0,692.0,658.0,690.0,1019.0,1076.0,738.0,924.0,301.0,12.3718,10.9498,11.1134,10.9047,7.628989999999999,7.52652,10.6152,7.700839999999999,26.969,9000.0,33540.0,1135.0,754.0,258.0,0.0,0.0,0.0,18.0,20.0,11.0,540.0,299.0,1135.0,0.0,0.0,68.0,3.93364,129.0,2.44983,5.91756,9597,killed-pop10
41222,100000,8.26172e+34,12880.5,5.84862e+30,0,0,815.8910000000002,470.882,0,0.00110011,0.0,0,2933.61,-1.1417700000000002,0,6.24833e+54,881.0,579.0,77.0,826.0,864.0,334.0,375.0,481.0,477.0,111.853,194.741,876.451,114.192,113.324,220.558,218.812,201.246,201.93,930.0,27270.0,909.0,855.0,39.0,0.0,0.0,0.0,1.0,2.0,0.0,114.0,460.0,909.0,0.0,0.0,24.0,2.01742,66.0,2.34937,5.38326,10213,killed-pop1
41315,100000,402514000.0,2785.59,144051.0,0,0,388.354,332.405,0,0.00738397,0.00738397,0,1446.35,-9.38729,0,102039.0,948.0,948.0,426.0,948.0,948.0,522.0,948.0,0.0,948.0,19.526,30.206,39.9519,19.3002,17.3642,33.2301,21.7605,994.992,18.9258,930.0,28380.0,948.0,2.0,2.0,0.0,0.0,0.0,7.0,5.0,7.0,948.0,462.0,948.0,0.0,0.0,2.0,0.99259,2.0,2.77381,7.0,10226,ecology-pop2
41416,100000,10267.5,796.3589999999998,12.8305,0,0,108.0,104.041,0,0.0379487,0.0379487,0,3819.62,-32.2229,0,9.52744,975.0,975.0,605.0,975.0,780.0,370.0,565.0,605.0,605.0,9.33326,8.40311,7.38593,5.84785,13.1658,17.8578,12.771,10.461,8.2899,930.0,29040.0,975.0,3.0,3.0,0.0,0.0,0.0,37.0,34.0,37.0,975.0,458.0,975.0,0.0,0.0,3.0,1.51819,3.0,2.65771,6.61895,10945,ecology-pop8
41517,100000,42885.7,917.763,43.6036,0,0,122.704,105.206,0,0.0435707,0.0255048,0,4404.09,156.33700000000005,0,2.61864e+24,900.0,929.0,900.0,919.0,796.0,885.0,854.0,839.0,874.0,13.7292,9.98343,10.0359,9.63129,13.3946,13.4459,13.5465,12.2267,10.3716,930.0,28140.0,941.0,486.0,112.0,0.0,0.0,0.0,41.0,41.0,24.0,592.0,452.0,941.0,0.0,0.0,44.0,1.69635,179.0,2.97724,8.390189999999999,10950,killed-pop8
41618,100000,46699300.0,2146.32,21023.3,0,0,120.135,114.227,0,0.0131712,0.0101317,0,1752.01,-10.4799,0,14942.6,505.0,649.0,528.0,685.0,572.0,538.0,694.0,394.0,836.0,26.6623,24.8619,54.3661,22.2062,29.9186,25.3843,31.732,70.0504,16.0517,930.0,29610.0,987.0,400.0,110.0,0.0,0.0,0.0,13.0,16.0,10.0,717.0,514.0,987.0,0.0,0.0,38.0,3.15092,87.0,2.32354,5.47358,10111,killed-pop6
41719,100000,50053.2,1101.96,45.3259,0,0,127.663,125.655,0,0.0135558,0.0135558,0,2871.41,-58.8634,0,41.3859,316.0,959.0,643.0,959.0,959.0,959.0,635.0,324.0,635.0,19.882,7.4953699999999985,10.8249,7.02941,7.06509,7.181889999999999,11.1193,20.7216,11.4105,930.0,28710.0,959.0,3.0,3.0,0.0,0.0,0.0,13.0,15.0,13.0,959.0,465.0,959.0,0.0,0.0,3.0,1.5848799999999998,3.0,2.73214,6.66178,10465,ecology-pop4
41813,100000,65314500000.0,2849.4,20839500.0,0,0,185.599,175.588,0,0.00749465,0.00214133,0,1651.9,-9.18689,0,11322700.0,923.0,771.0,490.0,836.0,868.0,817.0,799.0,781.0,774.0,23.7757,37.4384,36.1882,23.6561,23.9286,24.8286,30.0129,38.2728,24.361,930.0,27960.0,934.0,566.0,132.0,0.0,0.0,0.0,7.0,5.0,2.0,531.0,453.0,934.0,0.0,0.0,30.0,2.16847,121.0,2.70066,7.557819999999999,10930,killed-pop7
41914,100000,190372.0,1150.07,160.22,0,0,146.666,141.651,0,0.0187696,0.0135558,0,3242.56,-18.8954,0,102.448,399.0,909.0,915.0,813.0,890.0,895.0,610.0,269.0,610.0,21.5886,7.65172,8.76281,8.569189999999999,7.661119999999999,7.81205,10.2478,34.5364,10.2267,930.0,28680.0,959.0,524.0,183.0,0.0,0.0,0.0,18.0,17.0,13.0,639.0,479.0,959.0,0.0,0.0,50.0,2.34996,89.0,2.6404,6.57889,10675,killed-pop4
42007,100000,3.9001600000000004e+68,16778.4,2.16123e+64,0,0,875.189,699.215,0,0.00117925,0.0,0,1919.51,21.7484,0,4.61977e+63,835.0,834.0,836.0,832.0,835.0,828.0,829.0,46.0,816.0,214.6,214.774,214.695,214.576,214.261,214.399,214.583,994.352,213.829,930.0,25440.0,848.0,796.0,34.0,0.0,0.0,0.0,1.0,1.0,0.0,106.0,419.0,848.0,0.0,0.0,19.0,0.711071,30.0,2.95319,7.89033,10171,killed-pop9
42108,100000,5900450000.0,2255.1,1722200.0,0,0,483.17800000000005,454.068,0,0.00313152,0.00313152,0,843.074,1.62353,0,-3.9844900000000006e+53,712.0,367.0,725.0,367.0,725.0,725.0,367.0,358.0,358.0,22.6833,76.6516,22.691,59.8558,24.6415,23.1277,59.7854,34.2712,34.4319,9000.0,28650.0,958.0,247.0,64.0,0.0,0.0,0.0,3.0,10.0,3.0,958.0,336.0,958.0,0.0,0.0,4.0,1.6439099999999998,16.0,2.02688,4.89451,9606,ecology-pop1
42209,100000,5.39574e+29,8508.72,4.76918e+25,0,0,743.0269999999998,631.105,0,0.00452489,0.0,0,1698.66,12.4717,0,1.01694e+62,649.0,24.0,616.0,55.0,591.0,592.0,32.0,529.0,520.0,108.195,990.405,108.22,957.152,108.26,108.463,987.547,108.413,108.427,9000.0,26400.0,884.0,844.0,108.0,0.0,0.0,0.0,4.0,3.0,0.0,294.0,314.0,884.0,0.0,0.0,31.0,2.22375,127.0,1.7623099999999998,4.07491,9416,killed-pop1
42380,100000,3.33278e+31,9920.1,3.20548e+27,0,0,708.6060000000001,448.266,0,0.00110011,0.0,0,2514.86,14.3597,0,9.00155e+28,899.0,898.0,885.0,892.0,834.0,882.0,847.0,828.0,832.0,72.1296,71.6681,73.0635,78.3804,82.0716,73.2619,80.3461,82.7063,79.9042,930.0,27270.0,909.0,831.0,56.0,0.0,0.0,0.0,1.0,1.0,0.0,163.0,463.0,909.0,0.0,0.0,36.0,1.31336,98.0,3.06875,8.57756,10193,killed-pop10
42481,100000,118692000.0,2659.0,44637.9,0,0,176.0,172.0,0,0.00642398,0.00642398,0,1219.2,-13.173,0,26174.7,934.0,0.0,0.0,934.0,934.0,934.0,934.0,934.0,934.0,15.1315,994.992,994.992,14.0153,15.2171,27.3928,15.5183,15.4269,26.4746,930.0,27990.0,934.0,1.0,1.0,0.0,0.0,0.0,6.0,6.0,6.0,934.0,442.0,934.0,0.0,0.0,1.0,0.0,1.0,2.77924,7.0,10925,ecology-pop7
42582,100000,3208910.0,1396.54,2284.39,0,0,246.01,226.05900000000003,0,0.0202991,0.00747863,0,2807.33,-7.026669999999998,0,1640.09,915.0,922.0,903.0,903.0,871.0,906.0,864.0,381.0,503.0,10.437,10.6249,10.6773,10.2479,10.8445,10.2453,10.8505,25.7457,19.0513,930.0,28020.0,936.0,673.0,143.0,0.0,0.0,0.0,19.0,21.0,7.0,431.0,475.0,936.0,0.0,0.0,38.0,2.12074,81.0,2.90793,7.65665,10996,killed-pop10
42747,100000,16801400.0,2102.32,7995.48,0,0,120.674,115.674,0,0.00739958,0.00739958,0,1640.92,39.2037,0,7252.99,506.0,579.0,506.0,579.0,367.0,506.0,946.0,440.0,946.0,24.9842,75.0232,103.317,21.0524,42.6552,24.2448,15.2187,39.0184,13.9218,930.0,28350.0,946.0,3.0,3.0,0.0,0.0,0.0,7.0,8.0,7.0,946.0,460.0,946.0,0.0,0.0,3.0,1.29884,3.0,2.38037,5.67903,10909,ecology-pop6
42848,100000,193403000000000.0,4163.89,40103300000.0,0,0,524.5,289.058,0,0.00195503,0.0,0,1582.41,-12.3408,0,-1.47763e+64,983.0,479.0,944.0,887.0,603.0,976.0,580.0,342.0,528.0,34.5351,142.25,37.5093,37.9981,97.5038,35.2475,49.1034,71.0651,79.0376,9000.0,30660.0,1023.0,953.0,228.0,0.0,0.0,0.0,2.0,8.0,0.0,179.0,230.0,1023.0,0.0,0.0,55.0,3.13086,267.0,2.49653,6.17618,9037,killed-pop2
